omega,a,N,depth,node_index,d,e,span_width,theta_mean,theta_std,theta_min,theta_max,minimum_cosine,minimum_sine,left_phase_summary,right_phase_summary,local_reconstruction_residual,unitarity_residual,symmetry_residual,control
nan,2,64,5,0,1,64,4,0.40480885950876877,0.3443022818929993,0.06050657761576947,0.749111141401768,0.7322944602242247,0.060469664813389445,-0.9999019856549005,0.0,1.5959126502700064e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,1,31,64,4,0.4047353548842042,0.40039627215106105,0.004339082733143166,0.8051316270352652,0.6930163482173415,0.004339069117375461,5.551115123125783e-17,0.0,5.297534623414482e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,1,15,32,8,0.42467320910264417,0.5210609376343613,0.04144762987840212,1.3170342346926038,0.2510473376318443,0.041435763708864856,0.01662592590680008,0.1849875332816677,1.4863224725930032e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,2,15,64,4,0.33862880031420894,0.33738923833869255,0.0012395619755164059,0.6760180386529014,0.780070377056451,0.001239561658082398,0.9998349655097784,-0.9939422945911263,7.152609921783369e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,3,17,64,4,0.13737588939128864,0.04967904085802828,0.08769684853326037,0.18705493024931694,0.982556178259698,0.08758448284753315,0.0,0.0,5.382732055789364e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,3,1,7,16,16,0.7949309448780473,0.4905439843414651,0.04833086232814999,1.457140181849495,0.11341160658019893,0.04831204873887575,0.017270569797448787,-0.13017483958071022,2.9428796959134132e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,2,7,32,8,0.6250369171614141,0.5435075333408208,0.022669076126151485,1.2856516947948862,0.28129624613828313,0.022667134618737157,0.2130184671326893,-0.19832511430874147,1.765989515910136e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,4,7,64,4,0.1821652537491171,0.10723286307415887,0.07493239067495823,0.289398116823276,0.958415811767626,0.0748622878386093,-2.7755575615628914e-17,0.0,1.2295532206743014e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,5,25,64,4,0.27284454869449315,0.06605479670383642,0.20678975199065672,0.33889934539832955,0.9431211485112394,0.20531910928099392,0.0,0.45988814692655194,6.404142679393055e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,3,9,32,8,0.5185007674268655,0.3318694111423113,0.05012862300557284,0.9520992318019527,0.5799742613496247,0.050107631117208146,0.009613976554663926,-0.008528830291630967,3.6398778369433934e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,6,9,64,4,0.23686498422694297,0.2289053959543568,0.007959588272586169,0.46577038018129974,0.8934758443667029,0.00795950422617292,-0.9814767740493406,0.951026332292948,9.36423496905787e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,7,23,64,4,0.10928537586313439,0.031945045321304384,0.07734033054183,0.14123042118443876,0.9900435498896876,0.07726325138894025,-0.4951301148982873,-0.5144336174359935,7.105109026721929e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,2,1,3,8,32,0.6940765147980081,0.4841178568259192,0.02911331687227922,1.5428121135486903,0.027980560907471905,0.029109204377056615,0.06379249956583181,0.030296005280240422,4.685097976936432e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,3,2,3,16,16,0.8091043364149326,0.4336524593066167,0.1482440034107081,1.4919758045730895,0.07873893319255533,0.147701624327486,-0.12190782946870195,0.24430906451684903,5.480201216576217e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,4,3,32,8,0.4998924896341278,0.4888622734284655,0.10296176375198077,1.3312785700848178,0.23723417758477913,0.10277994173686461,-0.11558030505290469,-0.6211208161672823,2.39325177197979e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,8,3,64,4,0.6833398160016498,0.6156869125127051,0.06765290348894473,1.2990267285143549,0.2684365054880466,0.06760130836227267,0.9999303480322155,0.0,9.028984865577092e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,9,29,64,4,0.14095245627747635,0.11189822772786774,0.029054228549608617,0.2528506840053441,0.9682032152744111,0.029050141043029807,-0.9591727006635096,0.9622128586659097,1.4831265512479769e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,5,13,32,8,0.4308830086719755,0.32646319423475473,0.20627417201668344,0.993719278522623,0.5455766592657636,0.20481448642924768,0.48100772488031357,-0.3759775840414772,9.602365806298758e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,10,13,64,4,0.16796620023745779,0.1358744161079406,0.03209178412951719,0.3038406163453984,0.9541944664222805,0.03208627595143794,-0.7594271482435151,0.0,8.214345231179507e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,11,19,64,4,0.14906878758673958,0.10337049836660667,0.04569828922013293,0.25243928595334625,0.9683060507373005,0.045682385335094444,-5.551115123125783e-17,0.0,6.269634619393483e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,3,3,5,16,16,0.7251740802334863,0.5156766354234931,0.030093751692644295,1.4187301423936771,0.1514807954131895,0.030089209578084093,0.0853394444193103,0.222050681477292,4.479001652424308e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,6,5,32,8,0.5112167183365636,0.38548654504466034,0.06151300326087054,1.0457076372913094,0.5012897478532942,0.06147421794099713,0.12565911223642692,-0.19363512198807437,1.7336285575866767e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,12,5,64,4,0.23683187595123215,0.16410329245175406,0.07272858349947807,0.4009351684029862,0.9206964195744105,0.0726644847912512,-0.10068394771440037,0.0,8.519940818164627e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,13,27,64,4,0.8017264417003264,0.7205695229394454,0.08115691876088092,1.5222959646397718,0.04848134994459339,0.08106785882547056,-2.7755575615628914e-16,0.0,1.3855321698860083e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,7,11,32,8,0.39958910275170734,0.43190101079670246,0.013714365044458054,1.1241504262602262,0.43194290395432755,0.013713935140166023,0.13787548125972532,0.050484729577674,1.9142031051640788e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,14,11,64,4,0.20198999435448015,0.008037047996747565,0.19395294635773258,0.2100270423512277,0.9780252771207089,0.1927392193992911,5.551115123125783e-17,0.0,1.284779549109115e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,15,21,64,4,0.09619631983723123,0.059463814015528894,0.03673250582170233,0.15566013385276012,0.9879094039757109,0.03672424599151734,3.469446951953614e-17,0.3608431720495593,1.1285712378353082e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,1,1,1,4,64,0.7899790488436862,0.48320951012417107,0.004099002549986953,1.5488369747064725,0.0219575872829396,0.004098991071544791,0.0002258242230247596,-0.010115592483592529,5.237040555664549e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,2,2,1,8,32,0.8323122528604687,0.44861402403182943,0.017627962133228182,1.432836351246695,0.13752276083237808,0.01762704918042035,0.09522004059860112,0.04160084966489627,8.148497464823311e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,3,4,1,16,16,0.7348851124254963,0.4912344397091449,0.0012356496299330993,1.539797060938383,0.030994301281137008,0.001235649315495301,-0.09466051404311158,-0.02752236046897477,3.3364913521615716e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,8,1,32,8,0.8544237136456678,0.5140912881089641,0.07965311077007714,1.5091389706503937,0.0616182971649432,0.07956890939166938,-0.3794849101066532,0.4555731736674572,2.3460985916060453e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,16,1,64,4,0.4048088595087671,0.3443022818929942,0.06050657761577288,0.7491111414017613,0.7322944602242294,0.06046966481339285,0.0,-0.9999019856549003,5.638776663564396e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,17,31,64,4,0.40473535488420215,0.40039627215106505,0.00433908273313711,0.8051316270352672,0.69301634821734,0.004339069117369405,0.9999938405205753,-0.9883817787777006,1.3270851691709655e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,9,15,32,8,0.4246732091026455,0.5210609376343606,0.041447629878404474,1.317034234692604,0.25104733763184406,0.04143576370886721,0.18498753328166817,-0.01662592590680223,1.6798114613996474e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,18,15,64,4,0.33862880031420967,0.33738923833869255,0.0012395619755171438,0.6760180386529022,0.7800703770564505,0.0012395616580831359,-0.9939422945911265,-0.9998349655097786,1.1385135189251884e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,19,17,64,4,0.13737588939128745,0.04967904085802794,0.0876968485332595,0.18705493024931538,0.9825561782596983,0.08758448284753227,8.673617379884035e-18,0.0,6.888634956449421e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,3,5,7,16,16,0.7949309448780479,0.4905439843414643,0.04833086232815355,1.457140181849493,0.11341160658020091,0.0483120487388793,-0.1437606729551682,-0.20770113579342664,6.230202825045784e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,10,7,32,8,0.6250369171614149,0.5435075333408189,0.02266907612615587,1.2856516947948846,0.2812962461382846,0.02266713461874154,-0.19832511430874541,-0.21301846713269457,1.9110506555163596e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,20,7,64,4,0.18216525374911302,0.10723286307415907,0.07493239067495397,0.2893981168232721,0.9584158117676271,0.07486228783860506,0.43812413378289355,0.4158807734189745,1.2567082476937448e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,21,25,64,4,0.272844548694494,0.06605479670383335,0.20678975199066063,0.33889934539832733,0.9431211485112401,0.20531910928099775,-0.459888146926561,0.0,1.1466870534049592e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,11,9,32,8,0.5185007674268656,0.33186941114231017,0.050128623005576925,0.9520992318019534,0.579974261349624,0.050107631117212226,0.10836259802084733,-0.01926446426003008,1.8763321286452054e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,22,9,64,4,0.23686498422693975,0.22890539595436007,0.007959588272579674,0.4657703801812998,0.8934758443667029,0.007959504226166425,0.0,0.0,7.711612120681718e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,23,23,64,4,0.10928537586313647,0.03194504532130446,0.07734033054183201,0.14123042118444093,0.9900435498896872,0.07726325138894226,0.5144336174359786,-0.49513011489827585,8.551313052731334e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,2,3,3,8,32,0.6940765147980081,0.4841178568259194,0.029113316872278486,1.5428121135486912,0.027980560907471017,0.02910920437705588,-0.007537653827991035,-0.07476024918535232,7.194160315432993e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,3,6,3,16,16,0.8091043364149323,0.43365245930661483,0.14824400341070856,1.4919758045730833,0.07873893319256152,0.14770162432748646,0.20592428156036222,0.07243566230791604,3.0111722385211536e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,12,3,32,8,0.49989248963412863,0.488862273428465,0.1029617637519825,1.331278570084818,0.23723417758477894,0.10277994173686635,-0.6211208161672865,0.11558030505290455,1.7514196213739e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,24,3,64,4,0.683339816001649,0.6156869125126997,0.06765290348894931,1.2990267285143486,0.2684365054880526,0.06760130836227723,0.9993164889755668,0.0,9.87678384031031e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,25,29,64,4,0.1409524562774737,0.11189822772786619,0.02905422854960751,0.2528506840053399,0.9682032152744122,0.0290501410430287,-2.220446049250313e-16,0.0,1.0759949704681677e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,13,13,32,8,0.43088300867197704,0.32646319423475495,0.20627417201668627,0.993719278522625,0.5455766592657618,0.20481448642925046,0.3691945439539578,-0.2758129397751945,1.9224681941371015e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,26,13,64,4,0.16796620023745965,0.1358744161079405,0.032091784129519164,0.3038406163454001,0.95419446642228,0.03208627595143992,-0.7677977459824573,0.0,8.195351598707828e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,27,19,64,4,0.1490687875867429,0.10337049836660728,0.04569828922013564,0.2524392859533502,0.9683060507372995,0.04568238533509716,-5.551115123125783e-17,0.0,7.813023972977577e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,3,7,5,16,16,0.7251740802334854,0.515676635423493,0.030093751692644263,1.4187301423936756,0.15148079541319104,0.030089209578084062,0.13942181888129795,0.0963628514666541,2.995403163023528e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,14,5,32,8,0.51121671833656,0.3854865450446567,0.06151300326086874,1.0457076372912948,0.5012897478533069,0.06147421794099534,0.0400444186786382,0.2036938151914252,1.929017236919542e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,28,5,64,4,0.23683187595123212,0.16410329245175367,0.07272858349947844,0.4009351684029858,0.9206964195744106,0.07266448479125158,-0.2772549493875148,0.0,1.2690186521628088e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,29,27,64,4,0.8017264417003188,0.7205695229394379,0.08115691876088098,1.5222959646397567,0.04848134994460847,0.08106785882547062,-0.9996536211488651,0.9891394604497794,1.5572346327212998e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,4,15,11,32,8,0.399589102751705,0.4319010107967027,0.013714365044455766,1.1241504262602249,0.43194290395432877,0.013713935140163735,-0.0994158635591904,-0.019348935590491487,2.582800146607252e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,30,11,64,4,0.20198999435447706,0.008037047996748495,0.19395294635772856,0.21002704235122555,0.9780252771207093,0.19273921939928715,-1.1102230246251565e-16,0.0,9.881392673848561e-16,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,5,31,21,64,4,0.09619631983723109,0.05946381401552847,0.036732505821702614,0.15566013385275956,0.987909403975711,0.03672424599151763,-2.7755575615628914e-17,-0.06770728330139153,1.001594648964819e-15,7.953343207286602e-15,2.757106539264051e-17,finite_blaschke
nan,2,64,0,0,1,2,128,1.5525383282029965,0.11587806090011628,0.6435011087932843,1.5707963267948966,6.123233995736766e-17,0.5999999999999999,0.0029727482068608825,0.049106396669229446,4.288338321805186e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,1,0,1,4,64,0.7054283468142903,0.4942149971588174,5.548585470123664e-05,1.5342305316889644,0.03655764722301073,5.548585467276611e-05,-0.01228807935920484,0.034056248469553754,3.2872310996936172e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,2,0,1,8,32,0.5616487122834664,0.4580881644258939,1.8081336565673674e-06,1.5404422269255615,0.03034943885092484,1.8081336565663821e-06,0.11022308773443543,-0.01102349063131692,6.1716627595790016e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,3,0,1,16,16,0.3392351134879665,0.2933501793351994,0.0013411001847086527,0.771326646183361,0.716986512966673,0.0013410997827027985,0.05098376199124999,-0.06735249078033123,2.7661812349622562e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,0,1,32,8,0.14618909329840624,0.22701160720450494,0.0007954562078860961,0.538719862076023,0.858366143378773,0.0007954561239985361,-0.8046183839498213,-0.27810071104069806,1.5028564456637481e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,0,1,64,4,0.4158101325627334,0.4068244368156631,0.008985695747070315,0.8226345693783965,0.6802925874695565,0.00898557482596047,-0.9999727515235921,-0.9999947196804017,1.1043300264100713e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,1,31,64,4,0.37128292749339975,0.3632089355207684,0.008073991972631334,0.7344918630141681,0.7421714077521341,0.008073904249874043,5.551115123125783e-17,0.9997142973629347,8.4669623435175505e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,1,15,32,8,0.45594498083252655,0.4073165297395957,0.009307636648691678,1.0037960263980004,0.5371041746442253,0.009307502259255673,-0.4742403926982507,-0.0011313435143315842,1.831787561840615e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,2,15,64,4,0.0070888711051787,0.005864021736793383,0.0012248493683853173,0.012952892841972083,0.9999161124563918,0.001224849062120743,-0.9759613808441482,0.0,9.287078012743636e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,3,17,64,4,0.2451167084567596,0.20817659584221393,0.036940112614545634,0.4532933042989735,0.8990097480245496,0.03693171194766607,-0.9475334550689412,0.9547391528047662,9.127267295730018e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,3,1,7,16,16,0.69262706331276,0.4602970291807717,0.19290187248524726,1.4001005567013098,0.1698680484669295,0.19170774687039532,-0.014492333750936198,0.12737309852666,2.8947386472703457e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,2,7,32,8,0.6628857251486457,0.4853432673725628,0.14874107084954694,1.4582741205732832,0.11228491125496085,0.148193221646846,-0.26549933653970914,-0.10836051861025409,7.617139539711517e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,4,7,64,4,0.2805470319322104,0.2630503149623724,0.017496716969838014,0.5435973468945828,0.8558536100827845,0.017495824256955686,0.9987970708995129,0.9980572062132553,1.4962419000132999e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,5,25,64,4,0.20038907830040653,0.10255996969320179,0.09782910860720474,0.30294904799360833,0.9544608328939718,0.09767313711941826,-0.8212407469138963,0.0,1.266209868477432e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,3,9,32,8,0.3433506121720976,0.2506735065335511,0.005662435661226272,0.6567320355180238,0.7919916536330206,0.005662405401994724,-0.3884769709699559,0.4182630870385151,1.059767069556211e-14,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,6,9,64,4,0.15104009488672526,0.051457092551080344,0.0995830023356449,0.2024971874378056,0.979567407980628,0.0994184935660392,-0.993341019077169,0.9926595579605326,7.3206656049591e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,7,23,64,4,0.08595819119190733,0.07722833428832294,0.008729856903584394,0.16318652548023027,0.9867146005885821,0.008729746019690227,-4.163336342344337e-17,0.0,9.141976126748238e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,2,1,3,8,32,0.869873663684636,0.49725527529337266,0.006946233862997968,1.5077291441608451,0.06302538298159643,0.0069461780036445325,0.046281264360100376,0.05302247323851769,3.472434842515575e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,3,2,3,16,16,0.7005803710174192,0.5300439969674189,0.05535866772227631,1.4982111555932258,0.07252145086539494,0.05533039685758699,0.164695091892669,0.227045391960527,2.6910964491781404e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,4,3,32,8,0.5761887704473139,0.5521363865207087,0.01833656021288155,1.4187291163791191,0.1514818095876658,0.018335532681592687,0.42837107812662345,0.06418039736197012,2.148183163438585e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,8,3,64,4,0.7840498159998265,0.7758074230465561,0.008242392953270337,1.5598572390463827,0.010938869581308106,0.008242299626288536,-0.9997732988780756,0.0,1.1627596073992351e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,9,29,64,4,0.790849596768319,0.7393089996514696,0.051540597116849426,1.5301585964197886,0.04062654627043869,0.05151778112238317,2.220446049250313e-16,0.9678448236823377,6.617779972686538e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,5,13,32,8,0.45049026601733455,0.35737620481965204,0.022236475746469846,1.00939134913589,0.5323760477610532,0.0222346432806447,0.053915363219633,-0.05141897813010626,5.356154999390909e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,10,13,64,4,0.13593075469661248,0.09505034698890874,0.04088040770770373,0.23098110168552122,0.9734422573022792,0.04086902205021125,-5.551115123125783e-17,0.9951818264742128,7.1428929568451e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,11,19,64,4,0.1992405282622933,0.1921444398872972,0.007096088374996089,0.3913849681495905,0.9243816241289573,0.0070960288218508945,2.0816681711721685e-17,0.0,1.1345586003181929e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,3,3,5,16,16,0.6003492630980931,0.3137790012800869,0.07316477911663323,1.1392268489781852,0.41829688999318454,0.07309952037343959,-0.04496032403046944,0.05216409056933589,2.6790249803009155e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,6,5,32,8,0.3506048361578878,0.27395325676371535,0.08642406841119338,0.769195506671216,0.7184704733866445,0.08631652329852559,-0.15555863951650237,0.1699901644729595,1.9054934596526743e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,12,5,64,4,0.05018800420599345,0.032825005801931914,0.017362998404061546,0.08301301000792537,0.9965563983004156,0.017362126002610664,0.0,0.0,5.844927280788341e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,13,27,64,4,0.09560298770366661,0.05763311452534916,0.03796987317831745,0.15323610222901576,0.9882823043288548,0.03796075023696625,-0.4014129213502454,0.3877665954542203,8.14435478162125e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,7,11,32,8,0.5195605425162262,0.5259253170284787,0.037925349606525875,1.4008225474325229,0.1691565063478176,0.03791625871877545,-0.07420108429993014,-0.12094801776062666,3.006244053408718e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,14,11,64,4,0.3710989988019117,0.3651347002208632,0.005964298581048468,0.7362336990227749,0.7410028863555361,0.005964263219920714,0.9874979163864555,0.0,4.530549064428085e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,15,21,64,4,0.2567163455091202,0.22894968989922582,0.027766655609894397,0.485666035408346,0.8843642416341293,0.02776308779159166,-0.8948249923166398,0.0,7.848899841361669e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,1,1,1,4,64,0.7054283468142903,0.49421499715881734,5.548585470123763e-05,1.5342305316889644,0.03655764722301073,5.54858546727671e-05,0.04980185476499116,-0.018734853402314518,8.445925255640095e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,2,2,1,8,32,0.5616487122834664,0.4580881644258942,1.8081336566279246e-06,1.5404422269255624,0.030349438850923952,1.8081336566269393e-06,0.05169812838283717,-0.06466180578101297,3.205915778679238e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,3,4,1,16,16,0.3392351134879664,0.29335017933519925,0.0013411001847085454,0.7713266461833612,0.7169865129666728,0.0013410997827026912,-0.05125139763753134,0.28528769594642117,2.084584771059881e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,8,1,32,8,0.1461890932984059,0.2270116072045043,0.0007954562078859773,0.5387198620760215,0.8583661433787738,0.0007954561239984173,0.22015451681924927,0.30643470255275795,1.0375779233359231e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,16,1,64,4,0.4158101325627335,0.40682443681566366,0.008985695747069863,0.8226345693783972,0.680292587469556,0.008985574825960017,-1.1102230246251565e-16,0.0,6.01545884154466e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,17,31,64,4,0.3712829274933993,0.3632089355207686,0.008073991972630647,0.7344918630141679,0.7421714077521342,0.008073904249873356,-0.9997142973629346,0.0,9.004394563599723e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,9,15,32,8,0.4559449808325254,0.4073165297395957,0.009307636648691298,1.0037960263980001,0.5371041746442256,0.009307502259255293,-0.0011313435143320283,0.47424039269825047,1.701696742272502e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,18,15,64,4,0.007088871105178664,0.005864021736793216,0.0012248493683854474,0.01295289284197188,0.9999161124563918,0.0012248490621208732,-0.9766631754382269,0.0,1.2441166844233218e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,19,17,64,4,0.24511670845676192,0.20817659584221468,0.03694011261454724,0.45329330429897663,0.8990097480245481,0.03693171194766767,0.9547391528047673,0.9475334550689422,1.068900087415889e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,3,5,7,16,16,0.6926270633127596,0.4602970291807712,0.19290187248524893,1.4001005567013096,0.1698680484669297,0.19170774687039693,0.1234309150120812,0.17133179349674615,2.785900402958321e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,10,7,32,8,0.6628857251486467,0.4853432673725626,0.1487410708495472,1.4582741205732836,0.1122849112549604,0.14819322164684628,0.0022748035187482862,0.23256855393657716,2.4432966405012413e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,20,7,64,4,0.2805470319322132,0.26305031496237385,0.01749671696983929,0.543597346894587,0.8558536100827823,0.01749582425695696,-0.9980572062132556,0.998797070899513,1.0848264201487673e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,21,25,64,4,0.20038907830040376,0.10255996969319962,0.09782910860720413,0.3029490479936034,0.9544608328939733,0.09767313711941765,5.551115123125783e-17,0.8212407469138953,8.52494515534192e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,4,11,9,32,8,0.3433506121720965,0.2506735065335516,0.0056624356612265244,0.6567320355180244,0.7919916536330203,0.005662405401994976,0.42082011183067825,0.4135538029876511,1.078954264307377e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,22,9,64,4,0.15104009488672102,0.051457092551078006,0.099583002335643,0.20249718743779901,0.9795674079806294,0.09941849356603731,0.9926595579605324,0.9933410190771689,8.579311966844794e-16,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
nan,2,64,5,23,23,64,4,0.08595819119190787,0.07722833428832304,0.008729856903584824,0.1631865254802309,0.986714600588582,0.008729746019690657,2.7755575615628914e-17,0.0,1.5222358330476385e-15,6.066515947299403e-15,1.2355939325280616e-16,random_rational_allpass
